name	len	score	pvalue
Bacteria_NZ_AP022302_17_length_67913_cov_5.652583	67913	0.4176453948020935	0.09228416043507817
Bacteria_NZ_AP022302_5_length_99718_cov_5.785507	99718	0.290580153465271	0.12181811315054007
Bacteria_NZ_AP022302_18_length_62213_cov_6.262830	62213	0.23558847606182098	0.13618853387718105
Bacteria_NZ_AP022302_1_length_183535_cov_5.940609	183535	0.5546196699142456	0.047718860941158694
Bacteria_NZ_AP022302_6_length_92191_cov_6.197643	92191	0.15653857588768005	0.1621534859128333
Bacteria_NZ_AP022302_19_length_62176_cov_6.157193	62176	0.16159643232822418	0.1603028929677468
Bacteria_NZ_AP022302_2_length_135024_cov_6.485541	135024	0.43993380665779114	0.08624140796132639
Bacteria_NZ_AP022302_20_length_58448_cov_5.817667	58448	0.4995216429233551	0.06343001737291336
Bacteria_NZ_AP022302_7_length_90903_cov_6.105055	90903	0.25131264328956604	0.1318830727396329
Bacteria_NZ_AP022302_33_length_37024_cov_5.908572	37024	0.3477681875228882	0.10827857088903996
Bacteria_NZ_AP022302_34_length_35729_cov_5.980041	35729	0.17936237156391144	0.1541090716821512
Bacteria_NZ_AP022302_8_length_84987_cov_6.053207	84987	0.3995249271392822	0.09677845758743107
Bacteria_NZ_AP022302_3_length_114900_cov_6.267099	114900	0.34221401810646057	0.10956265578971221
Bacteria_NZ_AP022302_35_length_35718_cov_6.078793	35718	0.24012243747711182	0.13496109978095022
Bacteria_NZ_AP022302_37_length_33610_cov_5.834809	33610	0.3589175045490265	0.10597477150842209
Bacteria_NZ_AP022302_36_length_33708_cov_6.662229	33708	0.25648054480552673	0.13075005665080444
Bacteria_NZ_AP022302_38_length_33370_cov_5.792016	33370	0.12638670206069946	0.17542865775360678
Bacteria_NZ_AP022302_4_length_101314_cov_5.947866	101314	0.293885201215744	0.12077951506911398
Bacteria_NZ_AP022302_41_length_32382_cov_6.291150	32382	0.12339001893997192	0.17703376387944708
Bacteria_NZ_AP022302_39_length_33282_cov_6.292864	33282	0.5661871433258057	0.04626482362716217
Bacteria_NZ_AP022302_45_length_30733_cov_5.898233	30733	0.16886432468891144	0.15764030515899993
Bacteria_NZ_AP022302_42_length_32348_cov_5.954170	32348	0.24507957696914673	0.1335825968728756
Bacteria_NZ_AP022302_40_length_33144_cov_6.535405	33144	0.6111106872558594	0.041034066017070776
Bacteria_NZ_AP022302_46_length_30393_cov_6.010713	30393	0.17688050866127014	0.1549399501472921
Bacteria_NZ_AP022302_43_length_32335_cov_5.491976	32335	0.18392324447631836	0.15240954754890854
Bacteria_NZ_AP022302_49_length_28089_cov_5.628808	28089	0.05239853262901306	0.23119193292544754
Bacteria_NZ_AP022302_47_length_29383_cov_6.324945	29383	0.0741184800863266	0.20864491275776115
Bacteria_NZ_AP022302_50_length_27956_cov_5.754382	27956	0.22466929256916046	0.13911549210665458
Bacteria_NZ_AP022302_44_length_32276_cov_6.171193	32276	0.10310899466276169	0.18802401994108317
Bacteria_NZ_AP022302_48_length_29166_cov_6.394318	29166	0.20858216285705566	0.14428959891230456
Bacteria_NZ_AP022302_51_length_27716_cov_6.266549	27716	0.1942863166332245	0.14865171085429413
Bacteria_NZ_AP022302_53_length_24443_cov_6.012096	24443	0.2130584716796875	0.1425523075761009
Bacteria_NZ_AP022302_57_length_22010_cov_5.989114	22010	0.21574337780475616	0.1414570586902334
Bacteria_NZ_AP022302_25_length_52072_cov_6.074706	52072	0.2469194084405899	0.13324269204622705
Bacteria_NZ_AP022302_21_length_57460_cov_6.075986	57460	0.6763003468513489	0.03508573155072135
Bacteria_NZ_AP022302_52_length_25678_cov_6.393279	25678	0.13983502984046936	0.16942367248281592
Bacteria_NZ_AP022302_54_length_23765_cov_6.113707	23765	0.24148310720920563	0.13460231135282122
Bacteria_NZ_AP022302_58_length_21403_cov_5.958731	21403	0.03815675526857376	0.25230379938061787
Bacteria_NZ_AP022302_61_length_19782_cov_5.353171	19782	0.27621695399284363	0.12570813505551778
Bacteria_NZ_AP022302_55_length_23104_cov_5.769057	23104	0.11384361982345581	0.1816791298436438
Bacteria_NZ_AP022302_26_length_49245_cov_6.140252	49245	0.1940324455499649	0.1487461288616965
Bacteria_NZ_AP022302_22_length_54125_cov_5.836305	54125	0.23889213800430298	0.1353387718105597
Bacteria_NZ_AP022302_59_length_20494_cov_5.860952	20494	0.13114643096923828	0.17329481078631317
Bacteria_NZ_AP022302_62_length_19684_cov_5.627031	19684	0.3234781324863434	0.1138492333257799
Bacteria_NZ_AP022302_56_length_22624_cov_6.259338	22624	0.29399752616882324	0.12076063146763351
Bacteria_NZ_AP022302_60_length_20048_cov_5.770620	20048	0.2755977213382721	0.12580255306292015
Bacteria_NZ_AP022302_27_length_49226_cov_6.642147	49226	0.4769497513771057	0.07513785029080747
Bacteria_NZ_AP022302_23_length_53208_cov_6.384324	53208	0.18094465136528015	0.15350479643477605
Bacteria_NZ_AP022302_63_length_19557_cov_6.079684	19557	0.10857374966144562	0.18466273887755874
Bacteria_NZ_AP022302_65_length_18171_cov_6.552771	18171	0.08531071245670319	0.19924087922048492
