name	len	score	pvalue
Bacteria_NZ_CP040586_25_length_18737_cov_83.271438	18737	0.18325522541999817	0.1527305687740766
Bacteria_NZ_CP040586_29_length_14600_cov_82.880990	14600	0.271888792514801	0.12667119873102198
Bacteria_NZ_CP040586_21_length_37846_cov_85.215078	37846	0.24528977274894714	0.13352594606843418
Bacteria_NZ_CP040586_30_length_8573_cov_84.047664	8573	0.2445315420627594	0.13375254928619987
Bacteria_NZ_CP040586_17_length_62437_cov_85.201549	62437	0.2780056893825531	0.1252549286199864
Bacteria_NZ_CP040586_26_length_17859_cov_86.001629	17859	0.2017655074596405	0.14627237706775437
Bacteria_NZ_CP040586_31_length_3246_cov_334.436854	3246	0.008354037068784237	0.35648462874839487
Bacteria_NZ_CP040586_13_length_78315_cov_85.893867	78315	0.5102419853210449	0.057122894478434924
Bacteria_NZ_CP040586_27_length_16020_cov_85.400313	16020	0.3153700530529022	0.1153976886471788
Bacteria_NZ_CP040586_22_length_33706_cov_85.676978	33706	0.3466506600379944	0.10859959211420803
Bacteria_NZ_CP040586_32_length_1734_cov_338.918999	1734	0.03287700563669205	0.2623121081652693
Bacteria_NZ_CP040586_5_length_132244_cov_85.377860	132244	0.6691900491714478	0.035671123196616056
Bacteria_NZ_CP040586_9_length_116990_cov_86.282063	116990	0.4015083312988281	0.09623083314449732
Bacteria_NZ_CP040586_33_length_1726_cov_495.407540	1726	0.9811193943023682	0.009158546718030063
Bacteria_NZ_CP040586_28_length_14995_cov_90.578046	14995	0.9231530427932739	0.01603217765692273
Bacteria_NZ_CP040586_18_length_60655_cov_83.152871	60655	0.2624964714050293	0.12888058010423747
Bacteria_NZ_CP040586_23_length_26667_cov_87.376559	26667	0.25937768816947937	0.12984364377974167
Bacteria_NZ_CP040586_34_length_1689_cov_85.682375	1689	0.00033874440123327076	0.5829178941007629
Bacteria_NZ_CP040586_37_length_1497_cov_250.248960	1497	0.12265554815530777	0.1773925523075761
Bacteria_NZ_CP040586_35_length_1686_cov_249.537707	1686	0.9937378168106079	0.006590376916685551
Bacteria_NZ_CP040586_14_length_75045_cov_85.224337	75045	0.4186244010925293	0.09215197522471485
Bacteria_NZ_CP040586_24_length_19990_cov_86.772160	19990	0.292636901140213	0.1212138379031649
Bacteria_NZ_CP040586_36_length_1549_cov_339.785141	1549	0.40685662627220154	0.09453130901125463
Bacteria_NZ_CP040586_19_length_60639_cov_94.206111	60639	0.3209090828895569	0.11426467255835032
Bacteria_NZ_CP040586_6_length_131318_cov_85.072526	131318	0.3607614040374756	0.10554044867437118
Bacteria_NZ_CP040586_10_length_115947_cov_85.368843	115947	0.5377749800682068	0.050834655185436964
Bacteria_NZ_CP040586_15_length_71941_cov_85.220571	71941	0.5544701218605042	0.04775662814411965
Bacteria_NZ_CP040586_20_length_54453_cov_85.485496	54453	0.3432813882827759	0.1092794017675051
Bacteria_NZ_CP040586_16_length_69643_cov_84.899681	69643	0.2809891700744629	0.12432963214744316
Bacteria_NZ_CP040586_7_length_121043_cov_85.144709	121043	0.5930544137954712	0.04324344739028627
Bacteria_NZ_CP040586_11_length_85688_cov_85.096820	85688	0.4264928698539734	0.0900558954603822
