name	len	score	pvalue
Bacteria_NZ_CP040586_29_length_1734_cov_141.625372	1734	0.03287700563669205	0.2623121081652693
Bacteria_NZ_CP040586_30_length_1726_cov_216.025135	1726	0.9811193943023682	0.009158546718030063
Bacteria_NZ_CP040586_25_length_18737_cov_34.638368	18737	0.18325522541999817	0.1527305687740766
Bacteria_NZ_CP040586_31_length_1689_cov_35.627907	1689	0.00033874440123327076	0.5829178941007629
Bacteria_NZ_CP040586_21_length_37846_cov_36.175174	37846	0.24528977274894714	0.13352594606843418
Bacteria_NZ_CP040586_26_length_14995_cov_38.866198	14995	0.9179059863090515	0.01642873328801269
Bacteria_NZ_CP040586_32_length_1686_cov_105.824647	1686	0.9937378168106079	0.006590376916685551
Bacteria_NZ_CP040586_17_length_62437_cov_36.743596	62437	0.2780056893825531	0.1252549286199864
Bacteria_NZ_CP040586_13_length_78315_cov_36.687260	78315	0.5102419853210449	0.057122894478434924
Bacteria_NZ_CP040586_33_length_1497_cov_107.493065	1497	0.12265554815530777	0.1773925523075761
Bacteria_NZ_CP040586_27_length_8573_cov_36.351961	8573	0.2445315420627594	0.13375254928619987
Bacteria_NZ_CP040586_22_length_33706_cov_36.007043	33706	0.3466506600379944	0.10859959211420803
Bacteria_NZ_CP040586_5_length_132244_cov_36.557527	132244	0.6691900491714478	0.035671123196616056
Bacteria_NZ_CP040586_28_length_3246_cov_146.459730	3246	0.008218124508857727	0.35786313165646955
Bacteria_NZ_CP040586_9_length_116990_cov_36.587189	116990	0.4015083312988281	0.09623083314449732
Bacteria_NZ_CP040586_23_length_26667_cov_37.753344	26667	0.25937768816947937	0.12984364377974167
Bacteria_NZ_CP040586_18_length_60655_cov_35.451617	60655	0.2624964714050293	0.12888058010423747
Bacteria_NZ_CP040586_14_length_75172_cov_35.936459	75172	0.42196422815322876	0.09145328196993731
Bacteria_NZ_CP040586_24_length_19990_cov_36.666617	19990	0.292636901140213	0.1212138379031649
Bacteria_NZ_CP040586_19_length_60639_cov_39.999538	60639	0.3209090828895569	0.11426467255835032
Bacteria_NZ_CP040586_10_length_115947_cov_35.861992	115947	0.5377749800682068	0.050834655185436964
Bacteria_NZ_CP040586_15_length_71941_cov_36.268369	71941	0.5544701218605042	0.04775662814411965
Bacteria_NZ_CP040586_6_length_130864_cov_36.011689	130864	0.3614332377910614	0.10540826346400786
Bacteria_NZ_CP040586_20_length_54453_cov_36.809846	54453	0.3432813882827759	0.1092794017675051
Bacteria_NZ_CP040586_16_length_69644_cov_35.653796	69644	0.2809891700744629	0.12432963214744316
Bacteria_NZ_CP040586_11_length_96810_cov_36.697132	96810	0.3169236481189728	0.11522773623385452
Bacteria_NZ_CP040586_7_length_121043_cov_36.374492	121043	0.5930544137954712	0.04324344739028627
Bacteria_NZ_CP045702_1_length_391092_cov_36.484356	391092	0.9579570293426514	0.012633129390437344
Bacteria_NZ_CP045702_8_length_249074_cov_38.341147	249074	0.954957127571106	0.013029685021527305
Bacteria_NZ_CP045702_4_length_341330_cov_37.476170	341330	0.9439840316772461	0.014276002719238613
Bacteria_NZ_CP040586_12_length_85688_cov_35.804947	85688	0.4264928698539734	0.0900558954603822
Bacteria_NZ_CP040586_1_length_465275_cov_36.384328	465275	0.9112902879714966	0.016976357730946447
Bacteria_NZ_CP045702_12_length_204339_cov_41.083815	204339	0.9302146434783936	0.015541204018430396
Bacteria_NZ_CP040586_8_length_118152_cov_37.350729	118152	0.5932825207710266	0.0432245637888058
Bacteria_NZ_CP045702_16_length_187135_cov_36.328651	187135	0.8720693588256836	0.019959966764861396
Bacteria_NZ_CP045702_20_length_139522_cov_35.548581	139522	0.8186228275299072	0.023868872271319588
Bacteria_NZ_CP045702_24_length_122012_cov_35.351780	122012	0.9901650547981262	0.007345720975904525
Bacteria_NZ_CP045702_9_length_212073_cov_36.300993	212073	0.9240914583206177	0.015975526852481305
